"date","indicator","count"
2020-05-11,"CO_GABed_Spare",272
2020-05-11,"CO_IVBed_C19_Con",13
2020-05-11,"CO_IVBed_C19_Sus",1
2020-05-11,"CO_IVBed_NonC19",3
2020-05-11,"CO_IVBed_Spare",42
2020-05-12,"CO_GABed_C19_Con",110
2020-05-12,"CO_GABed_C19_Sus",44
2020-05-12,"CO_GABed_NonC19",651
2020-05-12,"CO_GABed_Spare",269
2020-05-12,"CO_IVBed_C19_Con",12
2020-05-12,"CO_IVBed_C19_Sus",0
2020-05-12,"CO_IVBed_NonC19",4
2020-05-12,"CO_IVBed_Spare",43
2020-05-13,"CO_GABed_C19_Con",119
2020-05-13,"CO_GABed_C19_Sus",55
2020-05-13,"CO_GABed_NonC19",638
2020-05-13,"CO_GABed_Spare",262
2020-05-13,"CO_IVBed_C19_Con",12
2020-05-13,"CO_IVBed_C19_Sus",0
2020-05-13,"CO_IVBed_NonC19",4
2020-05-13,"CO_IVBed_Spare",43
2020-05-14,"CO_GABed_C19_Con",115
2020-05-14,"CO_GABed_C19_Sus",57
2020-05-14,"CO_GABed_NonC19",645
2020-05-14,"CO_GABed_Spare",257
2020-05-14,"CO_IVBed_C19_Con",12
2020-05-14,"CO_IVBed_C19_Sus",0
2020-05-14,"CO_IVBed_NonC19",5
2020-05-14,"CO_IVBed_Spare",42
2020-05-15,"CO_GABed_C19_Con",107
2020-05-15,"CO_GABed_C19_Sus",41
2020-05-15,"CO_GABed_NonC19",644
2020-05-15,"CO_GABed_Spare",282
2020-05-15,"CO_IVBed_C19_Con",11
2020-05-15,"CO_IVBed_C19_Sus",0
2020-05-15,"CO_IVBed_NonC19",4
2020-05-15,"CO_IVBed_Spare",44
2020-05-16,"CO_GABed_C19_Con",107
2020-05-16,"CO_GABed_C19_Sus",50
2020-05-16,"CO_GABed_NonC19",666
2020-05-16,"CO_GABed_Spare",237
2020-05-16,"CO_IVBed_C19_Con",10
2020-05-16,"CO_IVBed_C19_Sus",0
2020-05-16,"CO_IVBed_NonC19",9
2020-05-16,"CO_IVBed_Spare",40
2020-05-17,"CO_GABed_C19_Con",101
2020-05-17,"CO_GABed_C19_Sus",48
2020-05-17,"CO_GABed_NonC19",685
2020-05-17,"CO_GABed_Spare",226
2020-05-17,"CO_IVBed_C19_Con",9
2020-05-17,"CO_IVBed_C19_Sus",2
2020-05-17,"CO_IVBed_NonC19",11
2020-05-17,"CO_IVBed_Spare",37
2020-05-18,"CO_GABed_C19_Con",98
2020-05-18,"CO_GABed_C19_Sus",43
2020-05-18,"CO_GABed_NonC19",699
2020-05-18,"CO_GABed_Spare",220
2020-05-18,"CO_IVBed_C19_Con",10
2020-05-18,"CO_IVBed_C19_Sus",2
2020-05-18,"CO_IVBed_NonC19",7
2020-05-18,"CO_IVBed_Spare",40
2020-05-19,"CO_GABed_C19_Con",96
2020-05-19,"CO_GABed_C19_Sus",85
2020-05-19,"CO_GABed_NonC19",671
2020-05-19,"CO_GABed_Spare",232
2020-05-19,"CO_IVBed_C19_Con",7
2020-05-19,"CO_IVBed_C19_Sus",5
2020-05-19,"CO_IVBed_NonC19",9
2020-05-19,"CO_IVBed_Spare",30
2020-05-20,"CO_GABed_C19_Con",87
2020-05-20,"CO_GABed_C19_Sus",98
2020-05-20,"CO_GABed_NonC19",661
2020-05-20,"CO_GABed_Spare",238
2020-05-20,"CO_IVBed_C19_Con",7
2020-05-20,"CO_IVBed_C19_Sus",2
2020-05-20,"CO_IVBed_NonC19",13
2020-05-20,"CO_IVBed_Spare",29
2020-05-21,"CO_GABed_C19_Con",95
2020-05-21,"CO_GABed_C19_Sus",76
2020-05-21,"CO_GABed_NonC19",678
2020-05-21,"CO_GABed_Spare",235
2020-05-21,"CO_IVBed_C19_Con",7
2020-05-21,"CO_IVBed_C19_Sus",2
2020-05-21,"CO_IVBed_NonC19",10
2020-05-21,"CO_IVBed_Spare",32
2020-05-22,"CO_GABed_C19_Con",101
2020-05-22,"CO_GABed_C19_Sus",77
2020-05-22,"CO_GABed_NonC19",662
2020-05-22,"CO_GABed_Spare",232
2020-05-22,"CO_IVBed_C19_Con",7
2020-05-22,"CO_IVBed_C19_Sus",0
2020-05-22,"CO_IVBed_NonC19",13
2020-05-22,"CO_IVBed_Spare",31
2020-05-23,"CO_GABed_C19_Con",105
2020-05-23,"CO_GABed_C19_Sus",94
2020-05-23,"CO_GABed_NonC19",674
2020-05-23,"CO_GABed_Spare",211
2020-05-23,"CO_IVBed_C19_Con",6
2020-05-23,"CO_IVBed_C19_Sus",0
2020-05-23,"CO_IVBed_NonC19",14
2020-05-23,"CO_IVBed_Spare",35
2020-05-24,"CO_GABed_C19_Con",97
2020-05-24,"CO_GABed_C19_Sus",73
2020-05-24,"CO_GABed_NonC19",696
2020-05-24,"CO_GABed_Spare",218
2020-05-24,"CO_IVBed_C19_Con",6
2020-05-24,"CO_IVBed_C19_Sus",1
2020-05-24,"CO_IVBed_NonC19",13
2020-05-24,"CO_IVBed_Spare",35
2020-05-25,"CO_GABed_C19_Con",98
2020-05-25,"CO_GABed_C19_Sus",59
2020-05-25,"CO_GABed_NonC19",697
2020-05-25,"CO_GABed_Spare",214
2020-05-25,"CO_IVBed_C19_Con",6
2020-05-25,"CO_IVBed_C19_Sus",1
2020-05-25,"CO_IVBed_NonC19",13
2020-05-25,"CO_IVBed_Spare",35
2020-05-26,"CO_GABed_C19_Con",74
2020-05-26,"CO_GABed_C19_Rec",74
2020-05-26,"CO_GABed_C19_Sus",53
2020-05-26,"CO_GABed_NonC19",745
2020-05-26,"CO_GABed_Spare",204
2020-05-26,"CO_IVBed_C19_Con",5
2020-05-26,"CO_IVBed_C19_Rec",1
2020-05-26,"CO_IVBed_C19_Sus",3
2020-05-26,"CO_IVBed_NonC19",12
2020-05-26,"CO_IVBed_Spare",34
2020-05-27,"CO_GABed_C19_Con",65
2020-05-27,"CO_GABed_C19_Rec",78
2020-05-27,"CO_GABed_C19_Sus",74
2020-05-27,"CO_GABed_NonC19",745
2020-05-27,"CO_GABed_Spare",183
2020-05-27,"CO_IVBed_C19_Con",5
2020-05-27,"CO_IVBed_C19_Rec",1
2020-05-27,"CO_IVBed_C19_Sus",2
2020-05-27,"CO_IVBed_NonC19",13
2020-05-27,"CO_IVBed_Spare",34
2020-05-28,"CO_GABed_C19_Con",71
2020-05-28,"CO_GABed_C19_Rec",81
2020-05-28,"CO_GABed_C19_Sus",85
2020-05-28,"CO_GABed_NonC19",728
2020-05-28,"CO_GABed_Spare",175
2020-05-28,"CO_IVBed_C19_Con",4
2020-05-28,"CO_IVBed_C19_Rec",1
2020-05-28,"CO_IVBed_C19_Sus",3
2020-05-28,"CO_IVBed_NonC19",11
2020-05-28,"CO_IVBed_Spare",36
2020-05-29,"CO_GABed_C19_Con",60
2020-05-29,"CO_GABed_C19_Rec",77
2020-05-29,"CO_GABed_C19_Sus",72
2020-05-29,"CO_GABed_NonC19",725
2020-05-29,"CO_GABed_Spare",220
2020-05-29,"CO_IVBed_C19_Con",4
2020-05-29,"CO_IVBed_C19_Rec",0
2020-05-29,"CO_IVBed_C19_Sus",4
2020-05-29,"CO_IVBed_NonC19",13
2020-05-29,"CO_IVBed_Spare",34
2020-05-30,"CO_GABed_C19_Con",65
2020-05-30,"CO_GABed_C19_Rec",78
2020-05-30,"CO_GABed_C19_Sus",64
2020-05-30,"CO_GABed_NonC19",726
2020-05-30,"CO_GABed_Spare",223
2020-05-30,"CO_IVBed_C19_Con",5
2020-05-30,"CO_IVBed_C19_Rec",0
2020-05-30,"CO_IVBed_C19_Sus",1
2020-05-30,"CO_IVBed_NonC19",10
2020-05-30,"CO_IVBed_Spare",39
2020-05-31,"CO_GABed_C19_Con",65
2020-05-31,"CO_GABed_C19_Rec",90
2020-05-31,"CO_GABed_C19_Sus",45
2020-05-31,"CO_GABed_NonC19",748
2020-05-31,"CO_GABed_Spare",210
2020-05-31,"CO_IVBed_C19_Con",6
2020-05-31,"CO_IVBed_C19_Rec",0
2020-05-31,"CO_IVBed_C19_Sus",1
2020-05-31,"CO_IVBed_NonC19",11
2020-05-31,"CO_IVBed_Spare",37
2020-06-01,"CO_GABed_C19_Con",61
2020-06-01,"CO_GABed_C19_Rec",85
2020-06-01,"CO_GABed_C19_Sus",48
2020-06-01,"CO_GABed_NonC19",764
2020-06-01,"CO_GABed_Spare",188
2020-06-01,"CO_IVBed_C19_Con",4
2020-06-01,"CO_IVBed_C19_Rec",0
2020-06-01,"CO_IVBed_C19_Sus",2
2020-06-01,"CO_IVBed_NonC19",13
2020-06-01,"CO_IVBed_Spare",36
2020-06-02,"CO_GABed_C19_Con",70
2020-06-02,"CO_GABed_C19_Rec",85
2020-06-02,"CO_GABed_C19_Sus",48
2020-06-02,"CO_GABed_NonC19",718
2020-06-02,"CO_GABed_Spare",219
2020-06-02,"CO_IVBed_C19_Con",4
2020-06-02,"CO_IVBed_C19_Rec",0
2020-06-02,"CO_IVBed_C19_Sus",4
2020-06-02,"CO_IVBed_NonC19",12
2020-06-02,"CO_IVBed_Spare",35
2020-06-03,"CO_GABed_C19_Con",74
2020-06-03,"CO_GABed_C19_Rec",89
2020-06-03,"CO_GABed_C19_Sus",39
2020-06-03,"CO_GABed_NonC19",664
2020-06-03,"CO_GABed_Spare",304
2020-06-03,"CO_IVBed_C19_Con",4
2020-06-03,"CO_IVBed_C19_Rec",0
2020-06-03,"CO_IVBed_C19_Sus",2
2020-06-03,"CO_IVBed_NonC19",12
2020-06-03,"CO_IVBed_Spare",37
2020-06-04,"CO_GABed_C19_Con",61
2020-06-04,"CO_GABed_C19_Rec",69
2020-06-04,"CO_GABed_C19_Sus",54
2020-06-04,"CO_GABed_NonC19",720
2020-06-04,"CO_GABed_Spare",282
2020-06-04,"CO_IVBed_C19_Con",3
2020-06-04,"CO_IVBed_C19_Rec",0
2020-06-04,"CO_IVBed_C19_Sus",1
2020-06-04,"CO_IVBed_NonC19",11
2020-06-04,"CO_IVBed_Spare",40
2020-06-05,"CO_GABed_C19_Con",45
2020-06-05,"CO_GABed_C19_Rec",80
2020-06-05,"CO_GABed_C19_Sus",38
2020-06-05,"CO_GABed_NonC19",707
2020-06-05,"CO_GABed_Spare",324
2020-06-05,"CO_IVBed_C19_Con",3
2020-06-05,"CO_IVBed_C19_Rec",1
2020-06-05,"CO_IVBed_C19_Sus",3
2020-06-05,"CO_IVBed_NonC19",11
2020-06-05,"CO_IVBed_Spare",37
2020-06-06,"CO_GABed_C19_Con",41
2020-06-06,"CO_GABed_C19_Rec",73
2020-06-06,"CO_GABed_C19_Sus",65
2020-06-06,"CO_GABed_NonC19",674
2020-06-06,"CO_GABed_Spare",321
2020-06-06,"CO_IVBed_C19_Con",4
2020-06-06,"CO_IVBed_C19_Rec",0
2020-06-06,"CO_IVBed_C19_Sus",0
2020-06-06,"CO_IVBed_NonC19",14
2020-06-06,"CO_IVBed_Spare",37
2020-06-07,"CO_GABed_C19_Con",44
2020-06-07,"CO_GABed_C19_Rec",75
2020-06-07,"CO_GABed_C19_Sus",56
2020-06-07,"CO_GABed_NonC19",703
2020-06-07,"CO_GABed_Spare",315
2020-06-07,"CO_IVBed_C19_Con",2
2020-06-07,"CO_IVBed_C19_Rec",0
2020-06-07,"CO_IVBed_C19_Sus",2
2020-06-07,"CO_IVBed_NonC19",11
2020-06-07,"CO_IVBed_Spare",40
2020-06-08,"CO_GABed_C19_Con",34
2020-06-08,"CO_GABed_C19_Rec",82
2020-06-08,"CO_GABed_C19_Sus",45
2020-06-08,"CO_GABed_NonC19",775
2020-06-08,"CO_GABed_Spare",226
2020-06-08,"CO_IVBed_C19_Con",2
2020-06-08,"CO_IVBed_C19_Rec",0
2020-06-08,"CO_IVBed_C19_Sus",2
2020-06-08,"CO_IVBed_NonC19",12
2020-06-08,"CO_IVBed_Spare",35
2020-06-09,"CO_GABed_C19_Con",36
2020-06-09,"CO_GABed_C19_Rec",82
2020-06-09,"CO_GABed_C19_Sus",53
2020-06-09,"CO_GABed_NonC19",767
2020-06-09,"CO_GABed_Spare",225
2020-06-09,"CO_IVBed_C19_Con",2
2020-06-09,"CO_IVBed_C19_Rec",0
2020-06-09,"CO_IVBed_C19_Sus",2
2020-06-09,"CO_IVBed_NonC19",13
2020-06-09,"CO_IVBed_Spare",34
2020-06-10,"CO_GABed_C19_Con",28
2020-06-10,"CO_GABed_C19_Rec",85
2020-06-10,"CO_GABed_C19_Sus",58
2020-06-10,"CO_GABed_NonC19",741
2020-06-10,"CO_GABed_Spare",258
2020-06-10,"CO_IVBed_C19_Con",2
2020-06-10,"CO_IVBed_C19_Rec",0
2020-06-10,"CO_IVBed_C19_Sus",1
2020-06-10,"CO_IVBed_NonC19",11
2020-06-10,"CO_IVBed_Spare",37
2020-06-11,"CO_GABed_C19_Con",22
2020-06-11,"CO_GABed_C19_Rec",90
2020-06-11,"CO_GABed_C19_Sus",36
2020-06-11,"CO_GABed_NonC19",763
2020-06-11,"CO_GABed_Spare",285
