"date","indicator","count"
2020-06-11,"CO_GABed_C19_Con",151
2020-06-11,"CO_GABed_C19_Rec",61
2020-06-11,"CO_GABed_C19_Sus",74
2020-06-11,"CO_GABed_NonC19",1123
2020-06-11,"CO_GABed_Spare",359
2020-06-11,"CO_IVBed_C19_Con",5
2020-06-11,"CO_IVBed_C19_Rec",0
2020-06-11,"CO_IVBed_C19_Sus",2
2020-06-11,"CO_IVBed_NonC19",20
2020-06-11,"CO_IVBed_Spare",30
2020-06-12,"CO_GABed_C19_Con",152
2020-06-12,"CO_GABed_C19_Rec",62
2020-06-12,"CO_GABed_C19_Sus",86
2020-06-12,"CO_GABed_NonC19",1072
2020-06-12,"CO_GABed_Spare",407
2020-06-12,"CO_IVBed_C19_Con",5
2020-06-12,"CO_IVBed_C19_Rec",0
2020-06-12,"CO_IVBed_C19_Sus",2
2020-06-12,"CO_IVBed_NonC19",21
2020-06-12,"CO_IVBed_Spare",29
2020-06-13,"CO_GABed_C19_Con",144
2020-06-13,"CO_GABed_C19_Rec",65
2020-06-13,"CO_GABed_C19_Sus",88
2020-06-13,"CO_GABed_NonC19",1069
2020-06-13,"CO_GABed_Spare",420
2020-06-13,"CO_IVBed_C19_Con",7
2020-06-13,"CO_IVBed_C19_Rec",0
2020-06-13,"CO_IVBed_C19_Sus",0
2020-06-13,"CO_IVBed_NonC19",16
2020-06-13,"CO_IVBed_Spare",38
2020-06-14,"CO_GABed_C19_Con",139
2020-06-14,"CO_GABed_C19_Rec",66
2020-06-14,"CO_GABed_C19_Sus",74
2020-06-14,"CO_GABed_NonC19",1072
2020-06-14,"CO_GABed_Spare",423
2020-06-14,"CO_IVBed_C19_Con",7
2020-06-14,"CO_IVBed_C19_Rec",0
2020-06-14,"CO_IVBed_C19_Sus",1
2020-06-14,"CO_IVBed_NonC19",15
2020-06-14,"CO_IVBed_Spare",38
2020-06-15,"CO_GABed_C19_Con",143
2020-06-15,"CO_GABed_C19_Rec",71
2020-06-15,"CO_GABed_C19_Sus",53
2020-06-15,"CO_GABed_NonC19",1107
2020-06-15,"CO_GABed_Spare",401
2020-06-15,"CO_IVBed_C19_Con",5
2020-06-15,"CO_IVBed_C19_Rec",0
2020-06-15,"CO_IVBed_C19_Sus",3
2020-06-15,"CO_IVBed_NonC19",19
2020-06-15,"CO_IVBed_Spare",30
2020-06-16,"CO_GABed_C19_Con",141
2020-06-16,"CO_GABed_C19_Rec",75
2020-06-16,"CO_GABed_C19_Sus",57
2020-06-16,"CO_GABed_NonC19",1115
2020-06-16,"CO_GABed_Spare",381
2020-06-16,"CO_IVBed_C19_Con",5
2020-06-16,"CO_IVBed_C19_Rec",1
2020-06-16,"CO_IVBed_C19_Sus",2
2020-06-16,"CO_IVBed_NonC19",19
2020-06-16,"CO_IVBed_Spare",30
2020-06-17,"CO_GABed_C19_Con",134
2020-06-17,"CO_GABed_C19_Rec",72
2020-06-17,"CO_GABed_C19_Sus",66
2020-06-17,"CO_GABed_NonC19",1158
2020-06-17,"CO_GABed_Spare",345
2020-06-17,"CO_IVBed_C19_Con",6
2020-06-17,"CO_IVBed_C19_Rec",1
2020-06-17,"CO_IVBed_C19_Sus",3
2020-06-17,"CO_IVBed_NonC19",15
2020-06-17,"CO_IVBed_Spare",32
2020-06-18,"CO_GABed_C19_Con",133
2020-06-18,"CO_GABed_C19_Rec",67
2020-06-18,"CO_GABed_C19_Sus",50
2020-06-18,"CO_GABed_NonC19",1154
2020-06-18,"CO_GABed_Spare",334
2020-06-18,"CO_IVBed_C19_Con",5
2020-06-18,"CO_IVBed_C19_Rec",0
2020-06-18,"CO_IVBed_C19_Sus",1
2020-06-18,"CO_IVBed_NonC19",20
2020-06-18,"CO_IVBed_Spare",31
2020-06-19,"CO_GABed_C19_Con",130
2020-06-19,"CO_GABed_C19_Rec",66
2020-06-19,"CO_GABed_C19_Sus",62
2020-06-19,"CO_GABed_NonC19",1165
2020-06-19,"CO_GABed_Spare",352
2020-06-19,"CO_IVBed_C19_Con",5
2020-06-19,"CO_IVBed_C19_Rec",0
2020-06-19,"CO_IVBed_C19_Sus",0
2020-06-19,"CO_IVBed_NonC19",20
2020-06-19,"CO_IVBed_Spare",32
2020-06-20,"CO_GABed_C19_Con",121
2020-06-20,"CO_GABed_C19_Rec",65
2020-06-20,"CO_GABed_C19_Sus",44
2020-06-20,"CO_GABed_NonC19",1218
2020-06-20,"CO_GABed_Spare",314
2020-06-20,"CO_IVBed_C19_Con",6
2020-06-20,"CO_IVBed_C19_Rec",0
2020-06-20,"CO_IVBed_C19_Sus",2
2020-06-20,"CO_IVBed_NonC19",17
2020-06-20,"CO_IVBed_Spare",32
2020-06-21,"CO_GABed_C19_Con",135
2020-06-21,"CO_GABed_C19_Rec",67
2020-06-21,"CO_GABed_C19_Sus",42
2020-06-21,"CO_GABed_NonC19",1174
2020-06-21,"CO_GABed_Spare",334
2020-06-21,"CO_IVBed_C19_Con",7
2020-06-21,"CO_IVBed_C19_Rec",0
2020-06-21,"CO_IVBed_C19_Sus",0
2020-06-21,"CO_IVBed_NonC19",19
2020-06-21,"CO_IVBed_Spare",31
2020-06-22,"CO_GABed_C19_Con",118
2020-06-22,"CO_GABed_C19_Rec",73
2020-06-22,"CO_GABed_C19_Sus",49
2020-06-22,"CO_GABed_NonC19",1194
2020-06-22,"CO_GABed_Spare",325
2020-06-22,"CO_IVBed_C19_Con",6
2020-06-22,"CO_IVBed_C19_Rec",0
2020-06-22,"CO_IVBed_C19_Sus",1
2020-06-22,"CO_IVBed_NonC19",17
2020-06-22,"CO_IVBed_Spare",33
2020-06-23,"CO_GABed_C19_Con",121
2020-06-23,"CO_GABed_C19_Rec",70
2020-06-23,"CO_GABed_C19_Sus",38
2020-06-23,"CO_GABed_NonC19",1240
2020-06-23,"CO_GABed_Spare",293
2020-06-23,"CO_IVBed_C19_Con",5
2020-06-23,"CO_IVBed_C19_Rec",0
2020-06-23,"CO_IVBed_C19_Sus",0
2020-06-23,"CO_IVBed_NonC19",17
2020-06-23,"CO_IVBed_Spare",35
2020-06-24,"CO_GABed_C19_Con",109
2020-06-24,"CO_GABed_C19_Rec",69
2020-06-24,"CO_GABed_C19_Sus",40
2020-06-24,"CO_GABed_NonC19",1204
2020-06-24,"CO_GABed_Spare",354
2020-06-24,"CO_IVBed_C19_Con",7
2020-06-24,"CO_IVBed_C19_Rec",0
2020-06-24,"CO_IVBed_C19_Sus",1
2020-06-24,"CO_IVBed_NonC19",18
2020-06-24,"CO_IVBed_Spare",31
2020-06-25,"CO_GABed_C19_Con",108
2020-06-25,"CO_GABed_C19_Rec",67
2020-06-25,"CO_GABed_C19_Sus",48
2020-06-25,"CO_GABed_NonC19",1236
2020-06-25,"CO_GABed_Spare",321
2020-06-25,"CO_IVBed_C19_Con",6
2020-06-25,"CO_IVBed_C19_Rec",0
2020-06-25,"CO_IVBed_C19_Sus",1
2020-06-25,"CO_IVBed_NonC19",20
2020-06-25,"CO_IVBed_Spare",30
2020-06-26,"CO_GABed_C19_Con",102
2020-06-26,"CO_GABed_C19_Rec",63
2020-06-26,"CO_GABed_C19_Sus",54
2020-06-26,"CO_GABed_NonC19",1235
2020-06-26,"CO_GABed_Spare",326
2020-06-26,"CO_IVBed_C19_Con",6
2020-06-26,"CO_IVBed_C19_Rec",0
2020-06-26,"CO_IVBed_C19_Sus",2
2020-06-26,"CO_IVBed_NonC19",16
2020-06-26,"CO_IVBed_Spare",33
2020-06-27,"CO_GABed_C19_Con",98
2020-06-27,"CO_GABed_C19_Rec",62
2020-06-27,"CO_GABed_C19_Sus",57
2020-06-27,"CO_GABed_NonC19",1238
2020-06-27,"CO_GABed_Spare",325
2020-06-27,"CO_IVBed_C19_Con",5
2020-06-27,"CO_IVBed_C19_Rec",0
2020-06-27,"CO_IVBed_C19_Sus",2
2020-06-27,"CO_IVBed_NonC19",15
2020-06-27,"CO_IVBed_Spare",35
2020-06-28,"CO_GABed_C19_Con",94
2020-06-28,"CO_GABed_C19_Rec",73
2020-06-28,"CO_GABed_C19_Sus",60
2020-06-28,"CO_GABed_NonC19",1274
2020-06-28,"CO_GABed_Spare",278
2020-06-28,"CO_IVBed_C19_Con",5
2020-06-28,"CO_IVBed_C19_Rec",0
2020-06-28,"CO_IVBed_C19_Sus",0
2020-06-28,"CO_IVBed_NonC19",16
2020-06-28,"CO_IVBed_Spare",36
2020-06-29,"CO_GABed_C19_Con",92
2020-06-29,"CO_GABed_C19_Rec",74
2020-06-29,"CO_GABed_C19_Sus",48
2020-06-29,"CO_GABed_NonC19",1268
2020-06-29,"CO_GABed_Spare",307
2020-06-29,"CO_IVBed_C19_Con",7
2020-06-29,"CO_IVBed_C19_Rec",0
2020-06-29,"CO_IVBed_C19_Sus",1
2020-06-29,"CO_IVBed_NonC19",16
2020-06-29,"CO_IVBed_Spare",33
2020-06-30,"CO_GABed_C19_Con",83
2020-06-30,"CO_GABed_C19_Rec",68
2020-06-30,"CO_GABed_C19_Sus",49
2020-06-30,"CO_GABed_NonC19",1258
2020-06-30,"CO_GABed_Spare",328
2020-06-30,"CO_IVBed_C19_Con",5
2020-06-30,"CO_IVBed_C19_Rec",0
2020-06-30,"CO_IVBed_C19_Sus",0
2020-06-30,"CO_IVBed_NonC19",16
2020-06-30,"CO_IVBed_Spare",36
2020-07-01,"CO_GABed_C19_Con",74
2020-07-01,"CO_GABed_C19_Rec",73
2020-07-01,"CO_GABed_C19_Sus",47
2020-07-01,"CO_GABed_NonC19",1315
2020-07-01,"CO_GABed_Spare",283
2020-07-01,"CO_IVBed_C19_Con",4
2020-07-01,"CO_IVBed_C19_Rec",0
2020-07-01,"CO_IVBed_C19_Sus",3
2020-07-01,"CO_IVBed_NonC19",14
2020-07-01,"CO_IVBed_Spare",36
2020-07-02,"CO_GABed_C19_Con",66
2020-07-02,"CO_GABed_C19_Rec",68
2020-07-02,"CO_GABed_C19_Sus",55
2020-07-02,"CO_GABed_NonC19",1313
2020-07-02,"CO_GABed_Spare",288
2020-07-02,"CO_IVBed_C19_Con",4
2020-07-02,"CO_IVBed_C19_Rec",0
2020-07-02,"CO_IVBed_C19_Sus",2
2020-07-02,"CO_IVBed_NonC19",23
2020-07-02,"CO_IVBed_Spare",28
2020-07-03,"CO_GABed_C19_Con",65
2020-07-03,"CO_GABed_C19_Rec",73
2020-07-03,"CO_GABed_C19_Sus",52
2020-07-03,"CO_GABed_NonC19",1258
2020-07-03,"CO_GABed_Spare",330
2020-07-03,"CO_IVBed_C19_Con",4
2020-07-03,"CO_IVBed_C19_Rec",0
2020-07-03,"CO_IVBed_C19_Sus",0
2020-07-03,"CO_IVBed_NonC19",28
2020-07-03,"CO_IVBed_Spare",16
2020-07-04,"CO_GABed_C19_Con",64
2020-07-04,"CO_GABed_C19_Rec",71
2020-07-04,"CO_GABed_C19_Sus",50
2020-07-04,"CO_GABed_NonC19",1221
2020-07-04,"CO_GABed_Spare",391
2020-07-04,"CO_IVBed_C19_Con",3
2020-07-04,"CO_IVBed_C19_Rec",0
2020-07-04,"CO_IVBed_C19_Sus",0
2020-07-04,"CO_IVBed_NonC19",25
2020-07-04,"CO_IVBed_Spare",20
2020-07-05,"CO_GABed_C19_Con",62
2020-07-05,"CO_GABed_C19_Rec",73
2020-07-05,"CO_GABed_C19_Sus",51
2020-07-05,"CO_GABed_NonC19",1254
2020-07-05,"CO_GABed_Spare",358
2020-07-05,"CO_IVBed_C19_Con",5
2020-07-05,"CO_IVBed_C19_Rec",0
2020-07-05,"CO_IVBed_C19_Sus",0
2020-07-05,"CO_IVBed_NonC19",23
2020-07-05,"CO_IVBed_Spare",20
2020-07-06,"CO_GABed_C19_Con",51
2020-07-06,"CO_GABed_C19_Rec",73
2020-07-06,"CO_GABed_C19_Sus",43
2020-07-06,"CO_GABed_NonC19",1328
2020-07-06,"CO_GABed_Spare",306
2020-07-06,"CO_IVBed_C19_Con",3
2020-07-06,"CO_IVBed_C19_Rec",0
2020-07-06,"CO_IVBed_C19_Sus",1
2020-07-06,"CO_IVBed_NonC19",24
2020-07-06,"CO_IVBed_Spare",20
2020-07-07,"CO_GABed_C19_Con",45
2020-07-07,"CO_GABed_C19_Rec",84
2020-07-07,"CO_GABed_C19_Sus",54
2020-07-07,"CO_GABed_NonC19",1284
2020-07-07,"CO_GABed_Spare",334
2020-07-07,"CO_IVBed_C19_Con",3
2020-07-07,"CO_IVBed_C19_Rec",0
2020-07-07,"CO_IVBed_C19_Sus",1
2020-07-07,"CO_IVBed_NonC19",22
2020-07-07,"CO_IVBed_Spare",22
2020-07-08,"CO_GABed_C19_Con",39
2020-07-08,"CO_GABed_C19_Rec",88
2020-07-08,"CO_GABed_C19_Sus",45
2020-07-08,"CO_GABed_NonC19",1324
2020-07-08,"CO_GABed_Spare",314
2020-07-08,"CO_IVBed_C19_Con",3
2020-07-08,"CO_IVBed_C19_Rec",0
2020-07-08,"CO_IVBed_C19_Sus",1
2020-07-08,"CO_IVBed_NonC19",24
2020-07-08,"CO_IVBed_Spare",29
2020-07-09,"CO_GABed_C19_Con",41
2020-07-09,"CO_GABed_C19_Rec",87
2020-07-09,"CO_GABed_C19_Sus",47
2020-07-09,"CO_GABed_NonC19",1329
2020-07-09,"CO_GABed_Spare",303
2020-07-09,"CO_IVBed_C19_Con",3
2020-07-09,"CO_IVBed_C19_Rec",0
2020-07-09,"CO_IVBed_C19_Sus",1
2020-07-09,"CO_IVBed_NonC19",24
2020-07-09,"CO_IVBed_Spare",29
2020-07-10,"CO_GABed_C19_Con",31
2020-07-10,"CO_GABed_C19_Rec",79
2020-07-10,"CO_GABed_C19_Sus",46
2020-07-10,"CO_GABed_NonC19",1515
2020-07-10,"CO_GABed_Spare",332
2020-07-10,"CO_IVBed_C19_Con",9
2020-07-10,"CO_IVBed_C19_Rec",0
2020-07-10,"CO_IVBed_C19_Sus",1
2020-07-10,"CO_IVBed_NonC19",25
2020-07-10,"CO_IVBed_Spare",29
2020-07-11,"CO_GABed_C19_Con",36
2020-07-11,"CO_GABed_C19_Rec",76
2020-07-11,"CO_GABed_C19_Sus",40
2020-07-11,"CO_GABed_NonC19",1516
2020-07-11,"CO_GABed_Spare",335
2020-07-11,"CO_IVBed_C19_Con",3
2020-07-11,"CO_IVBed_C19_Rec",0
2020-07-11,"CO_IVBed_C19_Sus",0
2020-07-11,"CO_IVBed_NonC19",24
2020-07-11,"CO_IVBed_Spare",30
2020-07-12,"CO_GABed_C19_Con",42
2020-07-12,"CO_GABed_C19_Rec",72
2020-07-12,"CO_GABed_C19_Sus",51
2020-07-12,"CO_GABed_NonC19",1559
2020-07-12,"CO_GABed_Spare",281
2020-07-12,"CO_IVBed_C19_Con",3
2020-07-12,"CO_IVBed_C19_Rec",0
2020-07-12,"CO_IVBed_C19_Sus",1
2020-07-12,"CO_IVBed_NonC19",20
2020-07-12,"CO_IVBed_Spare",33
2020-07-13,"CO_GABed_C19_Con",52
2020-07-13,"CO_GABed_C19_Rec",69
2020-07-13,"CO_GABed_C19_Sus",43
2020-07-13,"CO_GABed_NonC19",1581
2020-07-13,"CO_GABed_Spare",275
2020-07-13,"CO_IVBed_C19_Con",2
2020-07-13,"CO_IVBed_C19_Rec",0
2020-07-13,"CO_IVBed_C19_Sus",3
2020-07-13,"CO_IVBed_NonC19",20
2020-07-13,"CO_IVBed_Spare",32
2020-07-14,"CO_GABed_C19_Con",53
2020-07-14,"CO_GABed_C19_Rec",66
2020-07-14,"CO_GABed_C19_Sus",43
2020-07-14,"CO_GABed_NonC19",1558
2020-07-14,"CO_GABed_Spare",301
2020-07-14,"CO_IVBed_C19_Con",3
2020-07-14,"CO_IVBed_C19_Rec",0
2020-07-14,"CO_IVBed_C19_Sus",1
2020-07-14,"CO_IVBed_NonC19",19
2020-07-14,"CO_IVBed_Spare",34
2020-07-15,"CO_GABed_C19_Con",48
2020-07-15,"CO_GABed_C19_Rec",71
2020-07-15,"CO_GABed_C19_Sus",46
2020-07-15,"CO_GABed_NonC19",1569
2020-07-15,"CO_GABed_Spare",284
2020-07-15,"CO_IVBed_C19_Con",2
2020-07-15,"CO_IVBed_C19_Rec",0
2020-07-15,"CO_IVBed_C19_Sus",1
2020-07-15,"CO_IVBed_NonC19",23
2020-07-15,"CO_IVBed_Spare",35
2020-07-16,"CO_GABed_C19_Con",62
2020-07-16,"CO_GABed_C19_Rec",46
2020-07-16,"CO_GABed_C19_Sus",45
2020-07-16,"CO_GABed_NonC19",1569
2020-07-16,"CO_GABed_Spare",291
2020-07-16,"CO_IVBed_C19_Con",1
2020-07-16,"CO_IVBed_C19_Rec",4
2020-07-16,"CO_IVBed_C19_Sus",3
2020-07-16,"CO_IVBed_NonC19",21
2020-07-16,"CO_IVBed_Spare",32
2020-07-17,"CO_GABed_C19_Con",46
2020-07-17,"CO_GABed_C19_Rec",51
2020-07-17,"CO_GABed_C19_Sus",45
2020-07-17,"CO_GABed_NonC19",1526
2020-07-17,"CO_GABed_Spare",339
2020-07-17,"CO_IVBed_C19_Con",1
2020-07-17,"CO_IVBed_C19_Rec",0
2020-07-17,"CO_IVBed_C19_Sus",2
2020-07-17,"CO_IVBed_NonC19",23
2020-07-17,"CO_IVBed_Spare",31
2020-07-18,"CO_GABed_C19_Con",63
2020-07-18,"CO_GABed_C19_Rec",45
2020-07-18,"CO_GABed_C19_Sus",49
2020-07-18,"CO_GABed_NonC19",1531
2020-07-18,"CO_GABed_Spare",318
2020-07-18,"CO_IVBed_C19_Con",1
2020-07-18,"CO_IVBed_C19_Rec",0
2020-07-18,"CO_IVBed_C19_Sus",3
2020-07-18,"CO_IVBed_NonC19",20
2020-07-18,"CO_IVBed_Spare",33
2020-07-19,"CO_GABed_C19_Con",58
2020-07-19,"CO_GABed_C19_Rec",40
2020-07-19,"CO_GABed_C19_Sus",44
2020-07-19,"CO_GABed_NonC19",1546
2020-07-19,"CO_GABed_Spare",327
2020-07-19,"CO_IVBed_C19_Con",1
2020-07-19,"CO_IVBed_C19_Rec",0
2020-07-19,"CO_IVBed_C19_Sus",0
2020-07-19,"CO_IVBed_NonC19",21
2020-07-19,"CO_IVBed_Spare",35
2020-07-20,"CO_GABed_C19_Con",69
2020-07-20,"CO_GABed_C19_Rec",38
2020-07-20,"CO_GABed_C19_Sus",38
2020-07-20,"CO_GABed_NonC19",1579
2020-07-20,"CO_GABed_Spare",289
2020-07-20,"CO_IVBed_C19_Con",1
2020-07-20,"CO_IVBed_C19_Rec",0
2020-07-20,"CO_IVBed_C19_Sus",0
2020-07-20,"CO_IVBed_NonC19",24
2020-07-20,"CO_IVBed_Spare",32
2020-07-21,"CO_GABed_C19_Con",63
2020-07-21,"CO_GABed_C19_Rec",36
2020-07-21,"CO_GABed_C19_Sus",56
2020-07-21,"CO_GABed_NonC19",1580
2020-07-21,"CO_GABed_Spare",284
2020-07-21,"CO_IVBed_C19_Con",1
2020-07-21,"CO_IVBed_C19_Rec",0
2020-07-21,"CO_IVBed_C19_Sus",0
2020-07-21,"CO_IVBed_NonC19",23
2020-07-21,"CO_IVBed_Spare",33
2020-07-22,"CO_GABed_C19_Con",73
2020-07-22,"CO_GABed_C19_Rec",30
2020-07-22,"CO_GABed_C19_Sus",54
2020-07-22,"CO_GABed_NonC19",1586
2020-07-22,"CO_GABed_Spare",266
2020-07-22,"CO_IVBed_C19_Con",1
2020-07-22,"CO_IVBed_C19_Rec",0
2020-07-22,"CO_IVBed_C19_Sus",1
2020-07-22,"CO_IVBed_NonC19",23
2020-07-22,"CO_IVBed_Spare",32
2020-07-23,"CO_GABed_C19_Con",79
2020-07-23,"CO_GABed_C19_Rec",23
2020-07-23,"CO_GABed_C19_Sus",62
2020-07-23,"CO_GABed_NonC19",1534
2020-07-23,"CO_GABed_Spare",315
2020-07-23,"CO_IVBed_C19_Con",2
2020-07-23,"CO_IVBed_C19_Rec",0
2020-07-23,"CO_IVBed_C19_Sus",3
2020-07-23,"CO_IVBed_NonC19",27
2020-07-23,"CO_IVBed_Spare",25
2020-07-24,"CO_GABed_C19_Con",79
2020-07-24,"CO_GABed_C19_Rec",24
2020-07-24,"CO_GABed_C19_Sus",58
2020-07-24,"CO_GABed_NonC19",1571
2020-07-24,"CO_GABed_Spare",274
2020-07-24,"CO_IVBed_C19_Con",3
2020-07-24,"CO_IVBed_C19_Rec",0
2020-07-24,"CO_IVBed_C19_Sus",1
2020-07-24,"CO_IVBed_NonC19",23
2020-07-24,"CO_IVBed_Spare",29
2020-07-25,"CO_GABed_C19_Con",77
2020-07-25,"CO_GABed_C19_Rec",25
2020-07-25,"CO_GABed_C19_Sus",81
2020-07-25,"CO_GABed_NonC19",1525
2020-07-25,"CO_GABed_Spare",289
2020-07-25,"CO_IVBed_C19_Con",3
2020-07-25,"CO_IVBed_C19_Rec",0
2020-07-25,"CO_IVBed_C19_Sus",1
2020-07-25,"CO_IVBed_NonC19",23
2020-07-25,"CO_IVBed_Spare",29
2020-07-26,"CO_GABed_C19_Con",78
2020-07-26,"CO_GABed_C19_Rec",24
2020-07-26,"CO_GABed_C19_Sus",70
2020-07-26,"CO_GABed_NonC19",1555
2020-07-26,"CO_GABed_Spare",276
2020-07-26,"CO_IVBed_C19_Con",3
2020-07-26,"CO_IVBed_C19_Rec",0
2020-07-26,"CO_IVBed_C19_Sus",1
2020-07-26,"CO_IVBed_NonC19",22
2020-07-26,"CO_IVBed_Spare",30
2020-07-27,"CO_GABed_C19_Con",84
2020-07-27,"CO_GABed_C19_Rec",28
2020-07-27,"CO_GABed_C19_Sus",65
2020-07-27,"CO_GABed_NonC19",1593
2020-07-27,"CO_GABed_Spare",244
2020-07-27,"CO_IVBed_C19_Con",3
2020-07-27,"CO_IVBed_C19_Rec",0
2020-07-27,"CO_IVBed_C19_Sus",2
2020-07-27,"CO_IVBed_NonC19",24
2020-07-27,"CO_IVBed_Spare",28
2020-07-28,"CO_GABed_C19_Con",85
2020-07-28,"CO_GABed_C19_Rec",28
2020-07-28,"CO_GABed_C19_Sus",85
2020-07-28,"CO_GABed_NonC19",1526
2020-07-28,"CO_GABed_Spare",250
2020-07-28,"CO_IVBed_C19_Con",3
2020-07-28,"CO_IVBed_C19_Rec",0
2020-07-28,"CO_IVBed_C19_Sus",2
2020-07-28,"CO_IVBed_NonC19",26
2020-07-28,"CO_IVBed_Spare",26
2020-07-29,"CO_GABed_C19_Con",86
2020-07-29,"CO_GABed_C19_Rec",28
2020-07-29,"CO_GABed_C19_Sus",76
2020-07-29,"CO_GABed_NonC19",1450
2020-07-29,"CO_GABed_Spare",288
2020-07-29,"CO_IVBed_C19_Con",3
2020-07-29,"CO_IVBed_C19_Rec",0
2020-07-29,"CO_IVBed_C19_Sus",2
2020-07-29,"CO_IVBed_NonC19",23
2020-07-29,"CO_IVBed_Spare",29
2020-07-30,"CO_GABed_C19_Con",92
2020-07-30,"CO_GABed_C19_Rec",27
2020-07-30,"CO_GABed_C19_Sus",64
2020-07-30,"CO_GABed_NonC19",1424
2020-07-30,"CO_GABed_Spare",304
2020-07-30,"CO_IVBed_C19_Con",2
2020-07-30,"CO_IVBed_C19_Rec",0
2020-07-30,"CO_IVBed_C19_Sus",2
2020-07-30,"CO_IVBed_NonC19",23
2020-07-30,"CO_IVBed_Spare",30
2020-07-31,"CO_GABed_C19_Con",83
2020-07-31,"CO_GABed_C19_Rec",23
2020-07-31,"CO_GABed_C19_Sus",56
2020-07-31,"CO_GABed_NonC19",1422
2020-07-31,"CO_GABed_Spare",309
2020-07-31,"CO_IVBed_C19_Con",1
2020-07-31,"CO_IVBed_C19_Rec",0
2020-07-31,"CO_IVBed_C19_Sus",0
2020-07-31,"CO_IVBed_NonC19",24
2020-07-31,"CO_IVBed_Spare",31
2020-08-01,"CO_GABed_C19_Con",91
2020-08-01,"CO_GABed_C19_Rec",17
2020-08-01,"CO_GABed_C19_Sus",57
2020-08-01,"CO_GABed_NonC19",1504
2020-08-01,"CO_GABed_Spare",247
2020-08-01,"CO_IVBed_C19_Con",2
2020-08-01,"CO_IVBed_C19_Rec",0
2020-08-01,"CO_IVBed_C19_Sus",1
2020-08-01,"CO_IVBed_NonC19",24
2020-08-01,"CO_IVBed_Spare",30
2020-08-02,"CO_GABed_C19_Con",82
2020-08-02,"CO_GABed_C19_Rec",22
2020-08-02,"CO_GABed_C19_Sus",64
2020-08-02,"CO_GABed_NonC19",1533
2020-08-02,"CO_GABed_Spare",218
2020-08-02,"CO_IVBed_C19_Con",2
2020-08-02,"CO_IVBed_C19_Rec",0
2020-08-02,"CO_IVBed_C19_Sus",2
2020-08-02,"CO_IVBed_NonC19",24
2020-08-02,"CO_IVBed_Spare",29
2020-08-03,"CO_GABed_C19_Con",82
2020-08-03,"CO_GABed_C19_Rec",30
2020-08-03,"CO_GABed_C19_Sus",75
2020-08-03,"CO_GABed_NonC19",1493
2020-08-03,"CO_GABed_Spare",240
2020-08-03,"CO_IVBed_C19_Con",0
2020-08-03,"CO_IVBed_C19_Rec",0
2020-08-03,"CO_IVBed_C19_Sus",1
2020-08-03,"CO_IVBed_NonC19",24
2020-08-03,"CO_IVBed_Spare",31
2020-08-04,"CO_GABed_C19_Con",84
2020-08-04,"CO_GABed_C19_Rec",24
2020-08-04,"CO_GABed_C19_Sus",70
2020-08-04,"CO_GABed_NonC19",1450
2020-08-04,"CO_GABed_Spare",276
2020-08-04,"CO_IVBed_C19_Con",0
2020-08-04,"CO_IVBed_C19_Rec",0
2020-08-04,"CO_IVBed_C19_Sus",1
2020-08-04,"CO_IVBed_NonC19",20
2020-08-04,"CO_IVBed_Spare",29
2020-08-05,"CO_GABed_C19_Con",76
2020-08-05,"CO_GABed_C19_Rec",25
2020-08-05,"CO_GABed_C19_Sus",82
2020-08-05,"CO_GABed_NonC19",1401
2020-08-05,"CO_GABed_Spare",313
2020-08-05,"CO_IVBed_C19_Con",0
2020-08-05,"CO_IVBed_C19_Rec",0
2020-08-05,"CO_IVBed_C19_Sus",1
2020-08-05,"CO_IVBed_NonC19",26
2020-08-05,"CO_IVBed_Spare",22
2020-08-06,"CO_GABed_C19_Con",72
2020-08-06,"CO_GABed_C19_Rec",24
2020-08-06,"CO_GABed_C19_Sus",83
2020-08-06,"CO_GABed_NonC19",1455
2020-08-06,"CO_GABed_Spare",266
2020-08-06,"CO_IVBed_C19_Con",0
2020-08-06,"CO_IVBed_C19_Rec",0
2020-08-06,"CO_IVBed_C19_Sus",1
2020-08-06,"CO_IVBed_NonC19",24
2020-08-06,"CO_IVBed_Spare",24
2020-08-07,"CO_GABed_C19_Con",36
2020-08-07,"CO_GABed_C19_Rec",43
2020-08-07,"CO_GABed_C19_Sus",68
2020-08-07,"CO_GABed_NonC19",1477
2020-08-07,"CO_GABed_Spare",280
2020-08-07,"CO_IVBed_C19_Con",0
2020-08-07,"CO_IVBed_C19_Rec",0
2020-08-07,"CO_IVBed_C19_Sus",0
2020-08-07,"CO_IVBed_NonC19",23
2020-08-07,"CO_IVBed_Spare",26
2020-08-08,"CO_GABed_C19_Con",34
2020-08-08,"CO_GABed_C19_Rec",41
2020-08-08,"CO_GABed_C19_Sus",53
2020-08-08,"CO_GABed_NonC19",1501
2020-08-08,"CO_GABed_Spare",252
2020-08-08,"CO_IVBed_C19_Con",0
2020-08-08,"CO_IVBed_C19_Rec",0
2020-08-08,"CO_IVBed_C19_Sus",0
2020-08-08,"CO_IVBed_NonC19",20
2020-08-08,"CO_IVBed_Spare",28
2020-08-09,"CO_GABed_C19_Con",59
2020-08-09,"CO_GABed_C19_Rec",15
2020-08-09,"CO_GABed_C19_Sus",58
2020-08-09,"CO_GABed_NonC19",1521
2020-08-09,"CO_GABed_Spare",249
2020-08-09,"CO_IVBed_C19_Con",0
2020-08-09,"CO_IVBed_C19_Rec",0
